,0,1,price,Market Capitalization,Current Liabilities,Shares,Cash,Operating Expenses,Current Ratio,PE Ratio,Earnings/Share,Debt/Equity,Debt,Current Debt,Interest Expense,Revenue,Price/Sales,Num. Active ATMs (all time),Num. Active 424s (all time),Num. Active 424B5s (past year),Num. Active 424B3s (past year),Shares Raised in the Past Year,Dollars Raised in the Past Year,Current Offering (shares),Current Offering (cash),ATM Present,Offering Present,change1m,change5m,open price,pm high,High Change,Detection TS,Hour,Minute,Volume Current Day,Volume PM,Change 1m,Change 5m,trend_data,trend_string,open_price,pm_open,hi_price,length_uptrend,length_retrace,Trend Data (present opportunity),Percentage Downtrend,Max. Downmove,Max. Upmove,Initial Trend,Initial Trend Move,Reaction,Change to High,Change from High,Change from Open,Prior Day Range,Length Prior,Length After,Shares Traded,PD High,Prior Day Price Action Trend,Open,High,Low,Low Change,Range,Change from pm open to pm high,PM high to mkt open,PM retrace: PM gap,Premarket Move Change Classification,Premarket Move Time Classification,Shares Outstanding,Float Shares,Float Percentage,IO%,Insider%,IO Class,Float Class,downmove_percentage,upmove_percentage,backside_move_type,frontside_move_type,Open Price,Close Price,Downmove%,Upmove%,Max Price,Backward_move,Forward_move,Largest Pop 1m,Largest Pop 5m,Time from open to nearest megaseller,Num. Large Sellers
1820,EKSO,2020-06-26,9.989999771118164,22730989.0,7550000.0,5843442.0,8516000.0,5418000.0,1.863,-2.372,-0.44,2.241,3199000.0,2604000.0,52000.0,1468000.0,1.931,0,1,0,0,0.0,0.0,20534898.0,0.0,False,True,-0.020020020020020127,-0.10711711711711712,9.99,11.45,0.07657814096016351,2020-06-26 03:38:00,3.0,38.0,39578.0,14608575.0,0.03585209003215438,0.09754555198285098,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              39.0      0.161290    Uptrend      9.3        9.99
1              53.0     -0.134259  Downtrend      9.3        9.99
2             106.0      0.222460    Uptrend      9.3        9.99
3              31.0     -0.116360  Downtrend      9.3        9.99
4              25.0      0.144554    Uptrend      9.3        9.99
5              60.0     -0.234429  Downtrend      9.3        9.99
6              16.0      0.128814    Uptrend      9.3        9.99","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend, Uptrend",9.99,9.3,11.45,110,132,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               5.0     -0.107107  Downtrend         1541       1546       5
1               9.0      0.162556    Uptrend         1546       1551       5
2              23.0     -0.156220  Downtrend         1551       1574      23
3              33.0      0.202286    Uptrend         1574       1607      33
4             559.0     -0.209125  Downtrend         1607       2059     452",0.9266409266409268,-0.20912547528517106,0.20228571428571426,Downtrend,-0.10710710710710714,0.1625560538116591,1.7892030848329046,-0.09308755760368664,1.5295629820051408,2.6166666666666667,1900.0,104.0,126400475.0,10.85,Extreme Uptrend,9.79,10.5397,8.29,-0.15321756894790606,0.22979570990806955,0.2311827956989245,0.1275109170305676,0.5515588504112928,Medium Retracement,Equal Uptrend/Downtrend,7591000.0,6336207.7,0.8347,8.71,7.82,Mid IO,Medium,,,micro downmove,small squeeze,8.9199,8.32,-0.06949629480151116,0.18159396405789302,10.5397,0.18159396405789302,-0.21060371737335973,-0.0807153214113099,-0.09743589743589737,,0.0
1824,ENG,2020-06-09,1.5199999809265137,21503248.0,13204000.0,27413626.0,8307000.0,2192000.0,1.855,-15.688,0.03,1.045,2499000.0,1041000.0,19000.0,16688000.0,0.381,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.03947368421052635,-0.11184210526315784,1.52,1.6,0.0,2020-06-09 08:07:00,8.0,7.0,75899.0,2398994.0,0.0,0.0204115226337449,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               5.0     -0.024390  Downtrend     1.23        1.52
1             141.0      0.333333    Uptrend     1.23        1.52
2               5.0     -0.137500  Downtrend     1.23        1.52
3              13.0      0.101449    Uptrend     1.23        1.52","Downtrend, Uptrend, Downtrend, Uptrend",1.52,1.23,1.6,28,19,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             626.0     -0.184211  Downtrend          607        945     338",1.0,-0.1842105263157895,,Downtrend,-0.1842105263157895,,0.3047619047619048,-0.05109489051094895,0.2380952380952381,0.3698630136986303,749.0,58.0,1898585.0,1.37,Uptrending,1.46,1.46,1.12,-0.23287671232876705,0.23287671232876705,0.3008130081300814,0.05000000000000005,0.16621621621621632,Small-Medium Retracement,Equal Uptrend/Downtrend,27410000.0,24323634.0,0.8874,2.29,8.97,Low IO,Large Float,,,downmove,retracement,1.35,1.24,-0.1555555555555557,0.033333333333333284,1.395,0.033333333333333284,-0.11111111111111112,-0.056338028169013975,-0.08904109589041087,0 days 00:00:00.215080000,2.0
1829,ENOB,2020-06-08,13.25,187551142.0,1090095.0,46308924.0,8626677.0,2818483.0,8.314,-57.857,-0.04,0.041,1930982.0,261127.0,0.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-0.0558490566037736,-0.14301886792452828,13.25,19.39,0.0,2020-06-08 06:36:00,6.0,36.0,6286.0,9469866.0,0.0,-0.016184971098266002,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0             119.0          1.65  Uptrend      5.0       13.25",Uptrend,13.25,5.0,19.39,31,88,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             629.0     -0.562264  Downtrend          271        787     516",1.0,-0.5622641509433962,,Downtrend,-0.5622641509433962,,0.1857142857142858,-0.004819277108433846,0.17999999999999994,0.22058823529411772,167.0,64.0,185665.0,4.15,Slight Uptrend,12.51,12.51,5.65,-0.548361310951239,0.548361310951239,2.878,0.3166580711707065,0.11002712688349776,Small Retracement,Medium Downtrend,46500000.0,43672800.0,0.9392,5.7,0.38,Mid IO,Large Float,,,great downmove,no upside,11.355,5.8,-0.4988991633641568,0.0,11.355,0.0,-0.4892118009687363,-0.09761793554413824,-0.14193548387096772,0 days 00:00:01.487534000,2.0
1833,ENZ,2020-04-23,2.5999999046325684,161695901.0,23200000.0,47557618.0,51502000.0,13818000.0,3.065,113.333,-0.16,0.648,27481000.0,4759000.0,-171000.0,19384000.0,2.017,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.030769230769230795,0.16538461538461527,2.6,3.3999,0.13059701492537298,2020-04-23 07:00:00,7.0,0.0,23463.0,4692018.0,0.0,0.014638783269961932,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0      0.415179    Uptrend     2.24         2.6
1              34.0     -0.217666  Downtrend     2.24         2.6
2              55.0      0.048387    Uptrend     2.24         2.6","Uptrend, Downtrend, Uptrend",2.6,2.24,3.3999,1,89,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0     -0.000385  Downtrend          708        710       2
1               3.0      0.173528    Uptrend          710        713       3
2             198.0     -0.236066  Downtrend          713        911     198
3             365.0      0.103004    Uptrend          911       1111     200",0.4962779156327544,-0.2360655737704917,0.17352828010773358,Downtrend,-0.0003846153846153421,0.17352828010773358,0.09909909909909898,-0.11475409836065564,-0.02702702702702705,0.23494280797651584,1295.0,649.0,2916324.0,2.44,Sideways,2.68,3.03,2.34,-0.12686567164179116,0.2574626865671641,0.5178124999999999,0.2352716256360481,0.4543567906067315,Medium Retracement,Sudden Upmove to Fade,47560000.0,27042616.0,0.5686,31.16,11.98,High IO,Large Float,,,downmove,no upside,3.03,2.5,-0.21782178217821774,0.0,3.03,0.0,-0.17491749174917487,-0.0655737704918032,-0.06293706293706285,0 days 01:34:26.500821000,1.0
1835,EVFM,2020-05-26,6.829999923706055,196890074.0,12659000.0,49594477.0,15875000.0,12872000.0,2.087,-1.995,-0.16,0.81,197000.0,197000.0,0.0,0.0,,0,4,0,3,11111444.0,0.0,6666667.0,0.0,False,True,-0.03513909224011716,-0.039531478770131835,6.83,8.3,0.0,2020-05-26 03:17:00,3.0,17.0,71946.0,9237362.0,-0.0036273701566365,-0.011426215993404765,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              55.0      0.220588    Uptrend      6.8        6.83
1             116.0     -0.166265  Downtrend      6.8        6.83
2              10.0      0.115607    Uptrend      6.8        6.83
3             148.0     -0.115285  Downtrend      6.8        6.83","Uptrend, Downtrend, Uptrend, Downtrend",6.83,6.8,8.3,34,248,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0             254.0     -0.183016  Downtrend         1284       1538     254
1             375.0      0.051971    Uptrend         1538       1781     243",0.5110663983903421,-0.18301610541727675,0.051971326164874564,Downtrend,-0.18301610541727675,0.051971326164874564,0.5967741935483871,-0.0965207631874298,0.4426523297491041,1.096470588235294,1989.0,32.0,11417952.0,8.91,Large Uptrend,6.59,6.59,5.58,-0.1532625189681335,0.1532625189681335,0.22058823529411772,0.1771084337349398,0.80289156626506,Full Retracement,Sudden Upmove to Fade,49710000.0,18094440.000000004,0.3640000000000001,59.05,4.55,High IO,Medium,,,downmove,no upside,6.56,5.87,-0.14516768292682916,0.0,6.56,0.0,-0.10518292682926822,-0.04429301533219758,-0.05156382079458998,0 days 06:30:00.322340000,2.0
1836,EVFM,2020-06-08,3.494999885559082,196890074.0,12659000.0,49594477.0,15875000.0,12872000.0,2.087,-1.995,-0.16,0.81,197000.0,197000.0,0.0,0.0,,0,6,0,5,11112110.0,0.0,6666667.0,0.0,False,True,0.0,0.0157367668097281,3.495,4.1,0.024005722460658043,2020-06-08 05:36:00,5.0,36.0,78142.0,4002230.0,-0.0014204545454544748,-0.005681818181818232,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               1.0     -0.002950  Downtrend     3.39       3.495
1             154.0      0.156805    Uptrend     3.39       3.495
2             174.0     -0.106138  Downtrend     3.39       3.495","Downtrend, Uptrend, Downtrend",3.495,3.39,3.81,54,146,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               3.0     -0.001431  Downtrend         2096       2099       3
1               3.0      0.022923    Uptrend         2099       2102       3
2              22.0     -0.040616  Downtrend         2102       2124      22
3              10.0      0.036321    Uptrend         2124       2134      10
4              53.0     -0.022370  Downtrend         2134       2187      53
5              37.0      0.023055    Uptrend         2187       2224      37
6             223.0     -0.035211  Downtrend         2224       2446     222
7             276.0      0.018978    Uptrend         2446       2578     132",0.6224066390041494,-0.04061624649859945,0.0363211678832117,Downtrend,-0.0014306151645207133,0.022922636103151758,0.07115384615384618,-0.3949730700179533,-0.3519230769230769,0.7352024922118381,46.0,3159.0,48201168.0,5.57,Downtrending,3.495,3.5789,3.42,-0.02145922746781121,0.04546494992846925,0.12389380530973447,0.08267716535433069,0.6673228346456693,Full Retracement,Medium Downtrend,78210000.0,24573582.000000004,0.31420000000000003,66.03,2.55,High IO,Large Float,,,micro downmove,no upside,3.55,3.49,-0.033802816901408364,0.0,3.55,0.0,-0.016901408450704116,-0.017045454545454558,-0.0238095238095238,0 days 06:01:06.568480000,3.0
1838,EVOK,2020-05-20,1.8400000333786009,22233042.0,2015083.0,24431914.0,5663833.0,1424158.0,3.099,-2.844,-0.06,0.46,138538.0,138538.0,0.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.03255434782608687,0.03260869565217382,1.84,2.0,0.1395336596662983,2020-05-20 07:30:00,7.0,30.0,45066.0,952908.0,-0.002518394153375181,0.03204780010863638,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              31.0      0.135529    Uptrend   1.7701        1.84
1              59.0     -0.084577  Downtrend   1.7701        1.84","Uptrend, Downtrend",1.84,1.7701,2.0,2,36,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              12.0      0.115326    Uptrend          722        734      12
1              15.0     -0.079037  Downtrend          734        749      15
2              42.0      0.158413    Uptrend          749        791      42
3              56.0     -0.109254  Downtrend          791        845      54
4             479.0      0.071685    Uptrend          845       1055     210",0.2072072072072072,-0.10925367680643104,0.15841269841269848,Uptrend,0.1153260869565217,-0.0790371308839295,0.4076923076923077,-0.010928961748633887,0.3923076923076923,0.4296875,1253.0,8.0,4166559.0,1.83,Uptrending,1.8999,2.165,1.8401,-0.03147534080741084,0.17100900047370912,0.12987966781537766,0.07999999999999996,0.6159547629404086,Medium Retracement,Sudden Upmove to Fade,24700000.0,22896900.0,0.927,4.69,2.61,Low IO,Large Float,,,no downside,small squeeze,1.9,2.09,0.0,0.1289473684210527,2.145,0.1289473684210527,-0.02564102564102572,,,,
1839,EVOK,2020-06-22,4.53000020980835,22233042.0,2015083.0,24431914.0,5663833.0,1424158.0,3.099,-2.844,-0.06,0.46,138538.0,138538.0,0.0,0.0,,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.03752759381898453,-0.006622516556291445,4.53,4.92,0.03399999999999994,2020-06-22 03:01:00,3.0,1.0,7967.0,23010384.0,0.0,-0.03109452736318397,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               3.0      0.173333    Uptrend     3.75        4.53
1              52.0     -0.159091  Downtrend     3.75        4.53
2             109.0      0.348649    Uptrend     3.75        4.53
3              56.0     -0.192385  Downtrend     3.75        4.53
4              47.0      0.171216    Uptrend     3.75        4.53
5              63.0     -0.040254  Downtrend     3.75        4.53","Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",4.53,3.75,4.92,91,163,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               2.0      0.072428    Uptrend         1657       1659       2
1             627.0     -0.199275  Downtrend         1659       2215     556",0.9964157706093192,-0.1992754368991993,0.07242825607064017,Uptrend,0.07242825607064017,-0.1992754368991993,1.0794979079497906,-0.14486921529175045,0.7782426778242677,1.248868778280543,2290.0,221.0,15515982.0,4.97,Large Uptrend,4.7,4.8598,3.5401,-0.2467872340425533,0.2807872340425532,0.312,0.07926829268292676,0.2540650406504063,Medium-Small Retracement,Medium Downtrend,24700000.0,22924070.0,0.9281,4.61,2.58,Low IO,Large Float,,,downmove,no upside,4.5,3.92,-0.21331111111111115,0.0,4.5,0.0,-0.12888888888888891,-0.08812087029908823,-0.08067940552016982,0 days 00:46:35.185217000,1.0
1840,EXPR,2020-04-06,1.3799999952316284,107393358.0,467475000.0,63924618.0,207139000.0,353777000.0,1.007,-0.675,-2.15,3.407,226174000.0,226174000.0,-796000.0,606725000.0,0.053,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.0,-0.008115942028985421,1.38,1.51,0.07971014492753631,2020-04-06 08:17:00,8.0,17.0,1650.0,404202.0,-0.003521126760563265,-0.01323943661971827,"   Trend Length (m)  Move Percent    Pivot  PM Open  Open Price
0              90.0      0.069767  Uptrend     1.29        1.38",Uptrend,1.38,1.29,1.5,5,2,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               1.0      0.014493    Uptrend         1059       1060       1
1               9.0     -0.050000  Downtrend         1060       1068       8
2              42.0      0.109023    Uptrend         1068       1109      41
3             228.0     -0.064407  Downtrend         1109       1324     215
4              96.0      0.079710    Uptrend         1324       1417      93
5              24.0     -0.060403  Downtrend         1417       1432      15",0.6380697050938338,-0.06440677966101707,0.10902255639097744,Uptrend,0.014492753623188418,-0.049999999999999885,0.0,-0.3432835820895521,-0.3432835820895521,0.7478260869565216,1.0,2113.0,8094853.0,2.01,Downtrending,1.38,1.49,1.33,-0.03623188405797089,0.1159420289855072,0.16279069767441856,0.08000000000000007,0.491428571428572,Medium Retracement,Medium Uptrend then downmove,63920000.0,14362824.0,0.2247,64.14,13.39,High IO,Medium,,,micro downmove,retracement,1.3688,1.4,-0.028345996493278743,0.08489187609585044,1.485,0.08489187609585044,-0.05723905723905736,-0.027586206896551748,-0.03754266211604106,,0.0
1842,EYES,2020-06-08,1.2000000476837158,45094176.0,6959000.0,15657700.0,11327000.0,8499000.0,1.884,-1.263,-0.52,1.2819999999999998,2602000.0,237000.0,0.0,497000.0,13.345,0,0,0,[],0.0,0.0,0.0,0.0,False,False,0.04166666666666671,-0.0050000000000000044,1.2,1.27,0.2640000000000001,2020-06-08 03:44:00,3.0,44.0,10548.0,1926786.0,0.0,0.0,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0              44.0      0.165138    Uptrend     1.09         1.2
1             284.0     -0.055118  Downtrend     1.09         1.2","Uptrend, Downtrend",1.2,1.09,1.27,13,89,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0              14.0     -0.033333  Downtrend         1153       1167      14
1             615.0      0.344828    Uptrend         1167       1669     502",0.02713178294573644,-0.03333333333333337,0.3448275862068967,Downtrend,-0.03333333333333337,0.3448275862068967,0.15306122448979584,-0.061946902654867124,0.08163265306122458,0.2554160648816797,1126.0,720.0,7461689.0,1.13,Sideways,1.25,1.58,1.16,-0.07200000000000006,0.3360000000000001,0.165137614678899,0.05511811023622052,0.33377077865266885,Medium Retracement,Sudden Upmove to Fade,23160000.0,22122432.0,0.9552,1.27,3.21,Low IO,Large Float,,,micro downmove,mid squeeze,1.194,1.56,-0.02428810720268,0.306532663316583,1.56,0.306532663316583,0.0,-0.04102739726027402,-0.056075513958883334,,0.0
1843,EYES,2020-06-09,1.7100000381469729,45094176.0,6959000.0,15657700.0,11327000.0,8499000.0,1.884,-1.263,-0.52,1.2819999999999998,2602000.0,237000.0,0.0,497000.0,13.345,0,0,0,[],0.0,0.0,0.0,0.0,False,False,-5.8479532163736255e-05,-0.035146198830409384,1.71,2.33,0.08485876367039008,2020-06-09 03:47:00,3.0,47.0,16870.0,5877654.0,0.018749999999999826,0.024999999999999908,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               6.0     -0.012739  Downtrend     1.57        1.71
1              37.0      0.477419    Uptrend     1.57        1.71
2               3.0     -0.192140  Downtrend     1.57        1.71
3              69.0      0.167568    Uptrend     1.57        1.71
4              88.0     -0.199074  Downtrend     1.57        1.71
5              29.0      0.179191    Uptrend     1.57        1.71
6              83.0     -0.161765  Downtrend     1.57        1.71","Downtrend, Uptrend, Downtrend, Uptrend, Downtrend, Uptrend, Downtrend",1.71,1.57,2.33,24,221,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               9.0     -0.105263  Downtrend         1565       1574       9
1             236.0      0.209804    Uptrend         1574       1808     234
2             191.0     -0.265262  Downtrend         1808       1981     173
3             193.0      0.073529    Uptrend         1981       2049      68",0.3760330578512397,-0.2652620205294435,0.20980392156862746,Downtrend,-0.1052631578947368,0.20980392156862746,0.6629828439111675,-0.012658227848101276,0.6419324281654564,0.7007937755253624,2221.0,3.0,11146809.0,1.58,Large Uptrend,1.7099,1.855,1.36,-0.20463184981577864,0.2894906134861687,0.4840764331210191,0.2660944206008584,0.5496950530833522,Medium Retracement,Sudden Upmove to Fade,23160000.0,22122432.0,0.9552,1.27,3.21,Low IO,Large Float,,,downmove,small squeeze,1.6499,1.46,-0.16964664525122725,0.12431056427662285,1.855,0.12431056427662285,-0.2129380053908356,-0.08235294117647053,-0.07471264367816086,0 days 00:54:08.653866000,1.0
1844,FBIO,2020-05-08,2.3199999332427983,89442981.0,45616000.0,78458755.0,153432000.0,37951000.0,3.425,-1.5619999999999998,-0.27,5.87,110152000.0,9004000.0,3106000.0,11130000.0,2.442,4,5,4,5,0.0,70.0,262500.0,50000000.0,True,True,0.0,-0.02159482758620692,2.32,3.0,0.05237068965517249,2020-05-08 06:30:00,6.0,30.0,8015.0,3687902.0,-0.004524886877827927,-0.013574660633484116,"   Trend Length (m)  Move Percent      Pivot  PM Open  Open Price
0               3.0      0.357466    Uptrend     2.21        2.32
1              25.0     -0.216667  Downtrend     2.21        2.32
2               3.0      0.106383    Uptrend     2.21        2.32
3              89.0     -0.107692  Downtrend     2.21        2.32","Uptrend, Downtrend, Uptrend, Downtrend",2.32,2.21,3.0,3,116,"   Trend Length (m)  Move Percent      Pivot  Start Index  End Index  length
0               6.0     -0.030172  Downtrend         1065       1071       6
1              15.0      0.088889    Uptrend         1071       1086      15
2              45.0     -0.130612  Downtrend         1086       1131      45
3             112.0      0.071315    Uptrend         1131       1236     105
4             451.0     -0.057803  Downtrend         1236       1426     190",0.6675900277008311,-0.13061224489795928,0.08888888888888896,Downtrend,-0.03017241379310338,0.08888888888888896,0.07843137254901968,-0.050000000000000135,0.02450980392156854,0.18918918918918928,1150.0,760.0,2863569.0,2.2,Sideways,2.32,2.4415,2.13,-0.08189655172413791,0.1342672413793104,0.3574660633484163,0.2266666666666667,0.6340928270042195,Medium Retracement,Sudden Upmove to Fade,82470000.0,53704464.0,0.6512,5.24,29.64,Mid IO,Large Float,,,micro downmove,retracement,2.2699,2.24,-0.05612582052072768,0.07057579629058555,2.4301,0.07057579629058555,-0.07822723344718313,-0.04010238907849824,-0.08163265306122455,,0.0
